customer_id,region,state,city,gender,age_bracket,signup_source,first_order_date
C06421,South,Madhya Pradesh,Coimbatore,Female,25-34,Organic,2024-06-05
C06422,East,Tamil Nadu,Lucknow,Female,25-34,Organic,2025-02-25
C06423,North,Tamil Nadu,Surat,Prefer not to say,55-64,Referral,2024-03-27
C06424,Central,Punjab,Kochi,Prefer not to say,18-24,Paid Search,2024-08-17
C06425,Central,Gujarat,Vadodara,Male,25-34,Paid Search,2025-04-04
C06426,South,Karnataka,New Delhi,Male,45-54,Paid Search,2024-06-15
C06427,South,Rajasthan,Chandigarh,Female,25-34,Organic,2024-04-19
C06428,East,Rajasthan,Bhubaneswar,Other,45-54,Social,2024-05-08
C06429,North,Telangana,Ahmedabad,Female,25-34,Organic,2025-05-22
C06430,Central,West Bengal,Ahmedabad,Other,25-34,Email,2024-03-30
C06431,Central,Kerala,Chennai,Male,35-44,Paid Search,2024-01-10
C06432,East,Odisha,Bhubaneswar,Female,35-44,Referral,2025-02-20
C06433,South,Madhya Pradesh,Hyderabad,Prefer not to say,25-34,Organic,2024-05-09
C06434,South,Rajasthan,Chennai,Female,35-44,Social,2024-07-31
C06435,South,Rajasthan,Gurugram,Prefer not to say,35-44,Referral,2024-09-28
C06436,East,Tamil Nadu,Patna,Prefer not to say,25-34,Organic,2024-03-19
C06437,Central,Gujarat,Hyderabad,Prefer not to say,55-64,Paid Search,2024-04-05
C06438,North,Telangana,Chandigarh,Male,35-44,Social,2024-01-20
C06439,Central,Haryana,Bengaluru,Prefer not to say,35-44,Organic,2024-02-02
C06440,South,Maharashtra,Bhubaneswar,Female,45-54,Referral,
C06441,Central,Karnataka,Surat,Male,35-44,Paid Search,2024-04-21
C06442,East,Kerala,Coimbatore,Other,18-24,Organic,2024-01-20
C06443,East,Bihar,Hyderabad,Female,25-34,Organic,2025-01-26
C06444,North,Delhi,Ahmedabad,Female,55-64,Referral,2024-08-25
C06445,East,Gujarat,Jaipur,Other,35-44,Paid Search,2024-11-16
C06446,North,Karnataka,Kochi,Other,18-24,Offline,2024-01-21
C06447,North,Delhi,Hyderabad,Female,25-34,Organic,2024-07-12
C06448,North,Telangana,Jaipur,Prefer not to say,25-34,Referral,2024-10-25
C06449,West,Rajasthan,Surat,Male,55-64,Organic,2024-09-03
C06450,Central,Telangana,Bhubaneswar,Male,55-64,Organic,2024-03-24
C06451,South,Gujarat,Lucknow,Male,18-24,Referral,2024-04-08
C06452,Central,Maharashtra,Mysuru,Male,45-54,Paid Search,2024-03-17
C06453,East,Haryana,Lucknow,Female,35-44,Referral,2025-01-08
C06454,North,Madhya Pradesh,Ahmedabad,Other,45-54,Email,2024-08-01
C06455,West,Punjab,Coimbatore,Prefer not to say,35-44,Email,2025-06-22
C06456,West,Karnataka,Patna,Prefer not to say,65+,Organic,2024-06-27
C06457,South,Bihar,Surat,Male,45-54,Paid Search,2024-05-31
C06458,South,Odisha,Jaipur,Prefer not to say,25-34,Social,2024-09-18
C06459,East,Gujarat,New Delhi,Female,18-24,Paid Search,2024-02-26
C06460,West,Tamil Nadu,Kochi,Other,45-54,Organic,2025-08-03
C06461,North,West Bengal,Lucknow,Other,25-34,Email,2024-06-06
C06462,East,Kerala,Mysuru,Male,25-34,Organic,2024-03-27
C06463,South,Bihar,Coimbatore,Other,25-34,Paid Search,2024-01-12
C06464,West,Haryana,Patna,Male,35-44,Referral,2024-07-27
C06465,North,West Bengal,Ahmedabad,Other,25-34,Referral,2025-02-23
C06466,South,West Bengal,Pune,Male,35-44,Organic,2024-06-05
C06467,South,Gujarat,Indore,Other,35-44,Social,2024-08-12
C06468,North,Haryana,Gurugram,Prefer not to say,35-44,Organic,2024-04-20
C06469,South,Tamil Nadu,Coimbatore,Male,18-24,Organic,2024-02-18
C06470,North,Tamil Nadu,Gurugram,Female,25-34,Social,2024-01-24
C06471,East,Uttar Pradesh,Ahmedabad,Prefer not to say,18-24,Social,2024-02-16
C06472,West,Tamil Nadu,Indore,Male,25-34,Organic,2024-05-10
C06473,South,Uttar Pradesh,Patna,Other,35-44,Organic,2024-08-11
C06474,North,Odisha,Ahmedabad,Female,55-64,Organic,2024-01-23
C06475,South,Bihar,Ahmedabad,Male,25-34,Referral,2024-02-03
C06476,North,Odisha,Lucknow,Other,35-44,Organic,2024-09-10
C06477,South,Madhya Pradesh,Surat,Female,25-34,Social,2024-07-04
C06478,Central,Punjab,Bengaluru,Prefer not to say,65+,Email,2024-05-30
C06479,West,West Bengal,Ahmedabad,Female,25-34,Offline,2024-07-21
C06480,West,Tamil Nadu,Patna,Female,18-24,Organic,2024-04-05
C06481,North,Telangana,Kochi,Other,45-54,Organic,2024-03-23
C06482,South,West Bengal,Kolkata,Female,18-24,Organic,2024-10-14
C06483,North,Rajasthan,Indore,Female,25-34,Social,2024-10-24
C06484,Central,Haryana,Jaipur,Female,35-44,Organic,2024-04-05
C06485,Central,Karnataka,Chennai,Male,35-44,Email,2025-03-07
C06486,South,Delhi,Gurugram,Male,45-54,Organic,2024-01-09
C06487,East,Tamil Nadu,Ahmedabad,Prefer not to say,65+,Social,2024-04-04
C06488,Central,Maharashtra,Chennai,Male,18-24,Organic,2024-03-17
C06489,North,West Bengal,Bengaluru,Prefer not to say,18-24,Social,2024-10-12
C06490,South,Karnataka,Mysuru,Prefer not to say,25-34,Paid Search,2025-02-26
C06491,East,Rajasthan,Mumbai,Prefer not to say,18-24,Email,2025-04-07
C06492,North,Telangana,Chandigarh,Prefer not to say,25-34,Email,2024-05-11
C06493,West,Bihar,Mumbai,Prefer not to say,55-64,Organic,2024-02-23
C06494,West,Bihar,Hyderabad,Other,25-34,Organic,2024-01-29
C06495,East,Delhi,Mysuru,Female,55-64,Paid Search,2024-03-12
C06496,East,Karnataka,Surat,Male,18-24,Organic,2024-04-20
C06497,South,Rajasthan,Ahmedabad,Other,25-34,Email,2024-01-06
C06498,West,West Bengal,Chennai,Prefer not to say,35-44,Referral,2024-02-06
C06499,South,Kerala,Hyderabad,Female,25-34,Organic,2025-07-25
C06500,West,Delhi,Kolkata,Female,65+,Organic,2024-02-21
C06501,East,Karnataka,Vadodara,Other,55-64,Organic,
C06502,West,Haryana,Chennai,Other,18-24,Social,2024-03-29
C06503,North,Tamil Nadu,Kolkata,Prefer not to say,65+,Email,2024-04-17
C06504,East,Gujarat,Lucknow,Female,18-24,Organic,2025-07-10
C06505,West,Odisha,Kolkata,Male,35-44,Social,2024-10-15
C06506,West,Rajasthan,Pune,Other,35-44,Organic,2024-03-03
C06507,North,Rajasthan,Patna,Prefer not to say,55-64,Social,2024-04-29
C06508,East,Bihar,Kolkata,Other,45-54,Paid Search,2024-04-21
C06509,North,Tamil Nadu,Vadodara,Other,25-34,Offline,2024-04-26
C06510,North,Odisha,Patna,Prefer not to say,35-44,Referral,
C06511,North,Gujarat,Kochi,Prefer not to say,55-64,Social,2024-05-15
C06512,West,Karnataka,Chennai,Male,35-44,Organic,2024-11-02
C06513,South,Tamil Nadu,Indore,Female,18-24,Organic,2024-08-03
C06514,East,Odisha,Ahmedabad,Male,25-34,Organic,2024-08-18
C06515,East,Rajasthan,Indore,Other,25-34,Organic,
C06516,South,Maharashtra,Pune,Male,25-34,Organic,2024-11-16
C06517,West,Telangana,Gurugram,Other,18-24,Social,2025-01-02
C06518,Central,Punjab,Kolkata,Prefer not to say,35-44,Paid Search,2024-11-11
C06519,West,Madhya Pradesh,Lucknow,Female,35-44,Referral,2024-04-23
C06520,East,Tamil Nadu,Gurugram,Other,25-34,Social,2025-07-01
C06521,West,Haryana,Jaipur,Male,55-64,Referral,2024-08-18
C06522,Central,West Bengal,Coimbatore,Female,25-34,Social,2024-06-29
C06523,South,Telangana,Bhubaneswar,Male,18-24,Paid Search,2024-03-09
C06524,East,Uttar Pradesh,Patna,Female,65+,Paid Search,2024-09-27
C06525,North,Kerala,Bengaluru,Other,55-64,Paid Search,2024-01-08
C06526,East,Delhi,Mysuru,Other,65+,Paid Search,2024-02-06
C06527,South,Rajasthan,Lucknow,Female,18-24,Paid Search,
C06528,South,West Bengal,Lucknow,Other,25-34,Organic,2024-08-08
C06529,Central,Punjab,Surat,Female,45-54,Organic,
C06530,Central,Bihar,Mumbai,Male,45-54,Organic,2024-01-22
C06531,North,Rajasthan,Coimbatore,Other,25-34,Offline,2024-09-12
C06532,North,Kerala,Patna,Other,25-34,Social,2024-01-17
C06533,North,Rajasthan,Patna,Other,35-44,Paid Search,2024-03-28
C06534,Central,Delhi,Bhubaneswar,Other,55-64,Social,2024-04-03
C06535,West,Telangana,Kolkata,Female,25-34,Referral,2024-10-17
C06536,North,West Bengal,Chandigarh,Prefer not to say,25-34,Paid Search,2025-04-25
C06537,West,Bihar,Gurugram,Other,55-64,Social,2024-04-14
C06538,West,Odisha,Patna,Male,45-54,Social,
C06539,South,Kerala,Chandigarh,Prefer not to say,45-54,Email,2024-08-05
C06540,East,Uttar Pradesh,Chennai,Other,25-34,Organic,2025-04-26
C06541,Central,Odisha,Chennai,Other,25-34,Social,2024-01-09
C06542,Central,Bihar,Mysuru,Female,25-34,Organic,2024-05-28
C06543,West,Karnataka,Hyderabad,Prefer not to say,25-34,Email,
C06544,Central,Odisha,Ahmedabad,Female,35-44,Paid Search,2024-11-21
C06545,East,Karnataka,Mysuru,Other,25-34,Organic,2025-02-18
C06546,Central,Karnataka,Bhubaneswar,Prefer not to say,18-24,Organic,2024-03-17
C06547,South,Karnataka,Indore,Other,55-64,Offline,2024-02-04
C06548,North,West Bengal,Patna,Other,18-24,Organic,
C06549,South,Odisha,Mumbai,Male,25-34,Paid Search,2024-03-05
C06550,West,Rajasthan,Lucknow,Male,25-34,Organic,2025-04-24
C06551,West,Delhi,Bengaluru,Prefer not to say,25-34,Referral,2024-01-17
C06552,South,Kerala,Bhubaneswar,Female,35-44,Social,2025-04-09
C06553,West,Bihar,Chandigarh,Female,25-34,Email,2024-01-12
C06554,South,Uttar Pradesh,Hyderabad,Male,55-64,Organic,2025-05-29
C06555,West,West Bengal,Patna,Other,25-34,Paid Search,2024-03-28
C06556,Central,Punjab,Chennai,Female,18-24,Paid Search,2025-06-23
C06557,West,Punjab,Mysuru,Prefer not to say,35-44,Paid Search,2024-05-23
C06558,Central,Gujarat,Kolkata,Other,25-34,Paid Search,2024-02-20
C06559,North,Kerala,Vadodara,Prefer not to say,55-64,Organic,2024-09-20
C06560,Central,Rajasthan,Kolkata,Prefer not to say,35-44,Organic,2024-03-22
C06561,South,Delhi,Indore,Prefer not to say,18-24,Paid Search,2024-01-16
C06562,East,West Bengal,Bengaluru,Other,18-24,Organic,2024-03-13
C06563,East,Bihar,Bengaluru,Male,18-24,Paid Search,2024-02-26
C06564,West,Tamil Nadu,New Delhi,Female,35-44,Organic,2025-06-05
C06565,West,Telangana,Coimbatore,Female,35-44,Organic,2024-01-24
C06566,West,Uttar Pradesh,Chandigarh,Female,35-44,Paid Search,2024-09-01
C06567,South,West Bengal,Chandigarh,Male,35-44,Offline,2024-04-03
C06568,North,Bihar,Mumbai,Prefer not to say,55-64,Organic,2024-09-05
C06569,Central,Punjab,Ahmedabad,Female,55-64,Organic,2024-04-19
C06570,Central,Rajasthan,Kolkata,Male,55-64,Organic,2024-04-15
C06571,Central,Punjab,Mysuru,Female,25-34,Organic,2025-01-03
C06572,Central,Kerala,Surat,Male,18-24,Social,2024-02-20
C06573,Central,Rajasthan,New Delhi,Male,55-64,Social,2024-01-06
C06574,South,West Bengal,Kochi,Male,35-44,Social,2024-05-30
C06575,West,Rajasthan,Chennai,Female,25-34,Organic,2024-06-28
C06576,East,Uttar Pradesh,Patna,Other,18-24,Organic,2024-07-27
C06577,Central,Tamil Nadu,Chandigarh,Other,25-34,Organic,2024-05-04
C06578,South,Tamil Nadu,Bengaluru,Male,18-24,Organic,2024-01-05
C06579,South,Odisha,Chennai,Other,55-64,Organic,2024-02-29
C06580,North,Telangana,Vadodara,Female,35-44,Paid Search,2024-11-14
C06581,Central,Telangana,Gurugram,Prefer not to say,35-44,Organic,2024-07-27
C06582,West,Rajasthan,Bengaluru,Male,25-34,Organic,2025-01-15
C06583,East,Maharashtra,Vadodara,Prefer not to say,25-34,Organic,
C06584,East,Delhi,Bengaluru,Other,35-44,Social,2024-07-21
C06585,South,Madhya Pradesh,Mysuru,Other,35-44,Paid Search,2024-02-13
C06586,Central,Delhi,Coimbatore,Other,25-34,Referral,2024-12-07
C06587,North,Kerala,Jaipur,Male,25-34,Social,2024-02-28
C06588,West,Punjab,Chennai,Female,45-54,Paid Search,2024-01-19
C06589,Central,West Bengal,Pune,Female,25-34,Paid Search,
C06590,East,West Bengal,Chandigarh,Male,18-24,Organic,2024-12-17
C06591,East,Kerala,New Delhi,Female,18-24,Organic,2024-02-17
C06592,East,Maharashtra,Chandigarh,Male,35-44,Referral,2024-04-22
C06593,North,Odisha,Mysuru,Other,25-34,Email,2025-04-11
C06594,West,Karnataka,Kolkata,Female,55-64,Email,2024-01-07
C06595,North,Maharashtra,Pune,Male,45-54,Organic,2024-05-04
C06596,North,West Bengal,Indore,Prefer not to say,18-24,Paid Search,2024-01-29
C06597,South,Odisha,Mumbai,Female,35-44,Referral,
C06598,North,Uttar Pradesh,Coimbatore,Female,65+,Paid Search,2024-08-07
C06599,West,Rajasthan,Ahmedabad,Male,25-34,Organic,2024-02-15
C06600,Central,Uttar Pradesh,Ahmedabad,Prefer not to say,18-24,Paid Search,2024-06-22
C06601,East,Uttar Pradesh,Ahmedabad,Other,35-44,Referral,2024-08-28
C06602,East,Bihar,Mysuru,Female,35-44,Email,2024-03-13
C06603,West,Kerala,Bengaluru,Male,35-44,Referral,2024-04-19
C06604,Central,Uttar Pradesh,Mysuru,Other,18-24,Referral,2024-10-20
C06605,West,Madhya Pradesh,Ahmedabad,Other,35-44,Organic,2024-07-05
C06606,West,Maharashtra,Chennai,Female,25-34,Email,2024-02-20
C06607,North,West Bengal,Surat,Prefer not to say,18-24,Paid Search,2024-03-22
C06608,South,Bihar,New Delhi,Prefer not to say,25-34,Social,2024-12-01
C06609,South,West Bengal,Chandigarh,Female,45-54,Organic,2024-04-08
C06610,Central,Uttar Pradesh,Mumbai,Male,25-34,Offline,2024-09-05
C06611,South,Bihar,Bengaluru,Female,45-54,Email,
C06612,South,Rajasthan,Mumbai,Prefer not to say,25-34,Organic,2024-08-14
C06613,East,Delhi,Lucknow,Other,25-34,Social,2024-03-13
C06614,Central,Delhi,Kochi,Prefer not to say,18-24,Organic,2024-07-06
C06615,East,Kerala,Ahmedabad,Other,18-24,Paid Search,2024-04-02
C06616,North,Uttar Pradesh,Pune,Female,45-54,Organic,2024-07-25
C06617,East,Tamil Nadu,Bengaluru,Male,35-44,Email,2024-02-10
C06618,East,Telangana,Ahmedabad,Male,25-34,Social,2024-02-25
C06619,North,West Bengal,Vadodara,Female,65+,Email,
C06620,South,Odisha,Hyderabad,Prefer not to say,25-34,Organic,
C06621,North,Gujarat,Jaipur,Male,18-24,Social,2025-04-07
C06622,Central,Uttar Pradesh,Lucknow,Prefer not to say,35-44,Social,2024-11-02
C06623,South,West Bengal,Mumbai,Prefer not to say,25-34,Organic,2024-03-12
C06624,North,Kerala,Bhubaneswar,Male,35-44,Paid Search,2024-03-10
C06625,South,Odisha,Indore,Prefer not to say,35-44,Paid Search,2024-03-21
C06626,East,Gujarat,Hyderabad,Female,25-34,Organic,2024-05-05
C06627,South,Gujarat,Gurugram,Prefer not to say,25-34,Organic,2024-08-09
C06628,North,Telangana,Mysuru,Prefer not to say,18-24,Organic,2024-05-03
C06629,East,Punjab,Gurugram,Female,18-24,Organic,2024-01-08
C06630,East,Delhi,Chandigarh,Male,45-54,Organic,2024-01-18
C06631,Central,Maharashtra,Gurugram,Prefer not to say,35-44,Social,2024-05-03
C06632,Central,Rajasthan,Jaipur,Other,35-44,Email,2024-07-19
C06633,West,Telangana,Chandigarh,Male,18-24,Social,2024-03-20
C06634,South,Delhi,Hyderabad,Prefer not to say,55-64,Referral,2024-08-20
C06635,West,Karnataka,Chandigarh,Prefer not to say,18-24,Organic,2024-07-01
C06636,Central,Madhya Pradesh,Vadodara,Prefer not to say,18-24,Social,2024-05-18
C06637,North,Telangana,Surat,Male,35-44,Organic,2024-01-21
C06638,East,Gujarat,Surat,Prefer not to say,35-44,Social,2024-04-05
C06639,South,Odisha,Ahmedabad,Female,25-34,Referral,2024-01-08
C06640,Central,Telangana,Ahmedabad,Prefer not to say,45-54,Organic,2024-06-20
C06641,West,Tamil Nadu,Ahmedabad,Male,35-44,Organic,2024-04-02
C06642,West,Karnataka,Chandigarh,Prefer not to say,35-44,Email,2024-09-06
C06643,Central,Maharashtra,Bhubaneswar,Prefer not to say,45-54,Paid Search,2024-03-12
C06644,East,Tamil Nadu,Kolkata,Prefer not to say,25-34,Organic,2024-06-24
C06645,Central,Madhya Pradesh,Surat,Male,35-44,Organic,
C06646,Central,Madhya Pradesh,Vadodara,Male,35-44,Organic,2024-07-05
C06647,Central,Delhi,Kochi,Prefer not to say,25-34,Organic,2024-08-22
C06648,Central,Bihar,Chandigarh,Prefer not to say,65+,Social,2024-01-26
C06649,West,Haryana,Pune,Male,25-34,Organic,2024-10-30
C06650,North,Gujarat,Patna,Other,35-44,Organic,2024-03-07
C06651,East,Maharashtra,Jaipur,Male,35-44,Referral,
C06652,East,Karnataka,Mysuru,Male,35-44,Social,2024-04-27
C06653,South,Maharashtra,Kochi,Male,35-44,Email,2024-06-12
C06654,North,Punjab,Vadodara,Male,55-64,Paid Search,2024-05-18
C06655,North,Tamil Nadu,Chandigarh,Female,25-34,Paid Search,2024-08-10
C06656,East,Karnataka,Chennai,Other,25-34,Social,2024-03-26
C06657,West,Karnataka,Bhubaneswar,Male,35-44,Organic,2024-01-05
C06658,North,Bihar,Vadodara,Other,25-34,Paid Search,2024-03-16
C06659,North,Haryana,Jaipur,Other,55-64,Paid Search,2024-03-29
C06660,North,Haryana,Surat,Male,35-44,Organic,2024-01-18
C06661,North,Telangana,New Delhi,Male,35-44,Paid Search,2024-09-21
C06662,West,Uttar Pradesh,Surat,Other,35-44,Organic,2024-04-22
C06663,West,Tamil Nadu,Coimbatore,Male,25-34,Organic,2024-05-16
C06664,Central,Karnataka,Surat,Prefer not to say,25-34,Email,2025-06-21
C06665,West,Kerala,Kochi,Other,25-34,Organic,2024-02-01
C06666,East,Tamil Nadu,Hyderabad,Female,35-44,Referral,2024-01-21
C06667,South,Gujarat,Vadodara,Female,25-34,Social,
C06668,South,Uttar Pradesh,Ahmedabad,Other,45-54,Organic,2024-03-01
C06669,North,Bihar,Jaipur,Prefer not to say,25-34,Organic,2024-11-29
C06670,Central,West Bengal,Patna,Female,45-54,Organic,2024-03-14
C06671,Central,Madhya Pradesh,Lucknow,Prefer not to say,25-34,Social,2024-02-02
C06672,Central,Tamil Nadu,Surat,Female,35-44,Paid Search,2024-02-02
C06673,West,Kerala,Gurugram,Male,35-44,Organic,
C06674,North,Odisha,Bengaluru,Prefer not to say,25-34,Paid Search,2024-07-15
C06675,South,Kerala,Gurugram,Female,55-64,Organic,2024-02-08
C06676,West,Rajasthan,Vadodara,Prefer not to say,45-54,Social,
C06677,West,Maharashtra,Mysuru,Other,18-24,Social,2024-05-14
C06678,East,Rajasthan,Hyderabad,Female,18-24,Offline,2024-08-04
C06679,East,Telangana,Jaipur,Prefer not to say,45-54,Organic,2024-10-21
C06680,South,Telangana,New Delhi,Other,25-34,Paid Search,
C06681,South,Delhi,Chennai,Prefer not to say,25-34,Organic,2025-06-18
C06682,East,Kerala,Vadodara,Prefer not to say,25-34,Social,2024-04-15
C06683,North,Maharashtra,Bengaluru,Prefer not to say,18-24,Referral,2024-03-09
C06684,South,Rajasthan,Pune,Male,45-54,Paid Search,2025-06-09
C06685,East,Maharashtra,Pune,Female,45-54,Organic,2024-02-09
C06686,North,Delhi,Patna,Male,18-24,Social,2024-05-20
C06687,East,Karnataka,Hyderabad,Female,25-34,Paid Search,2024-03-10
C06688,Central,Madhya Pradesh,Kolkata,Prefer not to say,55-64,Email,2024-06-10
C06689,West,Delhi,Kolkata,Female,35-44,Social,2024-01-05
C06690,South,Delhi,Indore,Other,18-24,Organic,2024-01-04
C06691,East,Bihar,Indore,Prefer not to say,35-44,Paid Search,2024-02-16
C06692,Central,Telangana,Coimbatore,Female,25-34,Organic,2024-03-17
C06693,West,Punjab,Lucknow,Prefer not to say,35-44,Organic,2025-07-21
C06694,Central,Karnataka,Bhubaneswar,Prefer not to say,35-44,Organic,2024-04-23
C06695,South,Bihar,Hyderabad,Other,18-24,Organic,2024-01-18
C06696,West,Maharashtra,Bengaluru,Prefer not to say,25-34,Referral,2024-04-15
C06697,Central,Gujarat,Chennai,Female,18-24,Organic,2024-09-29
C06698,North,Punjab,Pune,Other,35-44,Paid Search,2025-01-13
C06699,South,Maharashtra,Pune,Male,18-24,Organic,2024-07-11
C06700,Central,Bihar,Coimbatore,Other,65+,Social,
C06701,East,Maharashtra,Lucknow,Prefer not to say,25-34,Paid Search,2024-04-27
C06702,North,Delhi,Lucknow,Female,25-34,Organic,2024-10-11
C06703,Central,Uttar Pradesh,Gurugram,Female,35-44,Referral,2024-02-24
C06704,Central,Gujarat,Gurugram,Female,25-34,Referral,2024-07-08
C06705,East,Haryana,New Delhi,Prefer not to say,18-24,Organic,2024-07-30
C06706,Central,Telangana,Lucknow,Prefer not to say,18-24,Organic,
C06707,South,Kerala,Gurugram,Female,55-64,Paid Search,2024-11-03
C06708,North,Odisha,Chandigarh,Prefer not to say,18-24,Email,
C06709,North,Bihar,Pune,Female,45-54,Social,2024-11-20
C06710,Central,Telangana,Bengaluru,Male,55-64,Organic,2024-11-12
C06711,East,Odisha,Bengaluru,Other,45-54,Social,2024-04-29
C06712,North,Odisha,Indore,Other,45-54,Referral,2024-04-26
C06713,Central,Karnataka,Jaipur,Male,25-34,Referral,2024-04-28
C06714,Central,Tamil Nadu,Chennai,Female,25-34,Organic,2024-01-16
C06715,Central,Kerala,Kolkata,Prefer not to say,18-24,Email,2024-09-01
C06716,North,West Bengal,Ahmedabad,Male,25-34,Paid Search,2024-07-17
C06717,Central,Uttar Pradesh,Gurugram,Prefer not to say,25-34,Email,2024-03-18
C06718,North,Kerala,Lucknow,Prefer not to say,25-34,Referral,2024-04-07
C06719,North,Uttar Pradesh,Coimbatore,Male,45-54,Paid Search,2024-04-28
C06720,South,West Bengal,Kochi,Other,25-34,Social,2024-01-28
C06721,East,Maharashtra,Chandigarh,Prefer not to say,55-64,Social,2024-06-30
C06722,South,Haryana,Vadodara,Male,25-34,Referral,2024-04-06
C06723,East,Haryana,Jaipur,Prefer not to say,25-34,Paid Search,2024-03-25
C06724,North,Tamil Nadu,Kolkata,Male,45-54,Organic,2024-09-09
C06725,East,Madhya Pradesh,Bhubaneswar,Other,45-54,Paid Search,2024-05-16
C06726,Central,Bihar,Bengaluru,Female,55-64,Organic,2024-02-18
C06727,West,Punjab,Patna,Female,25-34,Referral,2024-01-28
C06728,Central,Uttar Pradesh,Vadodara,Prefer not to say,18-24,Organic,2025-01-02
C06729,South,Karnataka,Vadodara,Female,65+,Organic,2024-06-20
C06730,Central,Kerala,New Delhi,Female,65+,Organic,2024-03-01
C06731,South,Uttar Pradesh,Indore,Female,25-34,Social,2024-01-29
C06732,South,Maharashtra,Kolkata,Prefer not to say,35-44,Paid Search,2024-01-27
C06733,North,West Bengal,New Delhi,Other,35-44,Referral,
C06734,Central,Uttar Pradesh,Lucknow,Other,25-34,Paid Search,2024-01-08
C06735,East,Uttar Pradesh,Mumbai,Male,18-24,Paid Search,2024-01-05
C06736,South,Punjab,Chandigarh,Male,25-34,Organic,2024-03-14
C06737,North,Kerala,New Delhi,Prefer not to say,25-34,Organic,2024-06-18
C06738,West,Karnataka,Indore,Male,18-24,Social,2024-05-15
C06739,East,Tamil Nadu,Bengaluru,Male,25-34,Referral,2024-05-30
C06740,North,Madhya Pradesh,Pune,Prefer not to say,35-44,Organic,2024-05-01
