session_id,customer_id,session_start,source,medium,campaign_id,device,pages_viewed,duration_seconds,bounced
SESS2ZPPS49FAL,,2024-05-11,Organic,SEO,CAM0051,Desktop,1,22,1
SESSOTTMULV0NN,,2025-04-12,Organic,SEO,CAM0086,Mobile,2,70,0
SESSN2E5Z1DPUL,,2024-06-18,Direct,Direct,,Desktop,3,230,0
SESS4OWGA2VQ14,,2025-07-14,Paid Search,CPC,,Mobile,2,151,0
SESS27PDY3V0A9,,2024-09-21,Affiliate,Affiliate,,Mobile,1,5,1
SESSNX1ZLPDMZO,,2024-07-17,Affiliate,Affiliate,,Mobile,1,50,1
SESSWIVVS3ZI0I,,2024-10-09,Display,Display,,Mobile,6,159,0
SESSUAXB6RJCZL,,2025-02-08,Direct,Direct,,Mobile,1,166,1
SESSJYX7SH0IHP,,2025-06-30,Social,Social,,Mobile,6,215,0
SESSX6XA0E5FTD,,2025-04-24,Direct,Direct,,Mobile,3,64,0
SESSL3I3P4STMC,,2024-07-22,Organic,SEO,CAM0086,Mobile,3,5,1
SESS7IUBJT0D3P,C03611,2025-04-15,Organic,SEO,,Desktop,5,53,0
SESSJCVF0J53YZ,C03525,2024-12-14,Paid Search,CPC,,Mobile,1,26,1
SESS7AGCXOMWMP,C02756,2024-02-12,Social,Social,CAM0037,Mobile,1,377,1
SESS64APDK9RWY,C05572,2025-04-26,Referral,Referral,,Desktop,2,178,0
SESSH20FRAZ6RZ,C04036,2025-01-11,Organic,SEO,CAM0016,Mobile,1,246,1
SESS99OJ5U2EYA,,2024-03-18,Organic,SEO,,Desktop,1,75,1
SESSF7O85SYL9E,C04979,2024-02-05,Affiliate,Affiliate,,Mobile,4,150,0
SESSU17X1U1MNY,C04411,2025-01-17,Organic,SEO,CAM0006,Desktop,2,29,0
SESSRDUI1AJT19,C06198,2024-06-22,Social,Social,CAM0002,Mobile,15,52,0
SESSNO7GYJ00KQ,C02537,2024-11-25,Organic,SEO,,Mobile,3,47,0
SESSW3TISKJHD5,,2024-02-24,Email,Email,,Mobile,8,5,1
SESS42LUIATF8C,,2024-10-05,Direct,Direct,,Mobile,8,222,0
SESS0AX0NKKP5G,C05274,2025-04-03,Organic,SEO,,Mobile,7,105,0
SESSFXORB3GGCJ,C02516,2025-06-08,Organic,SEO,,Mobile,1,315,1
SESSF3DLQJ9ZUC,,2025-03-30,Affiliate,Affiliate,,Desktop,6,82,0
SESSPQBQA8I8A2,C06567,2025-07-28,Referral,Referral,,Tablet,1,237,1
SESSMCNLUYH2X3,C06160,2025-05-06,Organic,SEO,,Mobile,1,5,1
SESS700I9HUFUM,,2024-03-14,Organic,SEO,,Tablet,5,261,0
SESSDB5MNVY5YC,,2025-03-30,Organic,SEO,CAM0056,Desktop,3,271,0
SESSNX3YD3TVC1,,2024-06-03,Paid Search,CPC,,Mobile,3,189,0
SESSM9ICK1HU9C,C07176,2025-06-02,Organic,SEO,,Desktop,1,141,1
SESSWTWAU1XCKQ,,2025-01-09,Referral,Referral,,Mobile,5,419,0
SESS1IHSNLJWZW,,2024-11-01,Paid Search,CPC,,Desktop,1,71,1
SESSGE4VRJA7C2,,2024-12-08,Organic,SEO,,Desktop,1,191,1
SESS5WF3CLXR99,C04450,2024-02-13,Paid Search,CPC,CAM0051,Desktop,1,128,1
SESSSMAE6LWR6R,C04999,2025-07-01,Social,Social,,Mobile,1,487,1
SESSSJHSNZPIZN,,2025-03-16,Social,Social,,Mobile,4,66,0
SESSVGFG2E4L5A,C01381,2024-04-06,Organic,SEO,,Mobile,3,294,0
SESSQ62WDK8A9O,C00269,2024-06-13,Paid Search,CPC,CAM0031,Mobile,1,276,1
SESSW8K7LRZ7XF,,2024-04-12,Paid Search,CPC,CAM0056,Mobile,1,183,1
SESS2VKLPT5RKK,C06002,2025-03-11,Organic,SEO,,Tablet,1,162,1
SESSG6FCW1C8NK,C06690,2025-01-15,Organic,SEO,,Desktop,1,19,1
SESSPY059YZAY5,,2025-03-22,Display,Display,,Mobile,2,7,1
SESSX1II5K2M1F,C01663,2024-01-07,Paid Search,CPC,,Mobile,3,64,0
SESSF34GOW3MBE,,2024-04-03,Social,Social,,Mobile,1,5,1
SESS5YPDAH7QXI,C05791,2025-03-19,Organic,SEO,CAM0061,Desktop,18,5,1
SESSNIUV5NAOI1,C05208,2025-04-23,Affiliate,Affiliate,,Desktop,2,190,0
SESSV1KDC26V1H,,2025-05-08,Affiliate,Affiliate,CAM0024,Mobile,1,206,1
SESSPTLTKV2JNT,,2024-02-06,Direct,Direct,,Mobile,1,226,1
SESSXVJ24WMS4O,,2025-06-16,Paid Search,CPC,CAM0046,Mobile,5,235,0
SESSDZ5DN9B6WB,,2024-04-07,Paid Search,CPC,CAM0056,Mobile,1,275,1
SESSIEW7XD26OZ,C02975,2024-01-21,Email,Email,,Desktop,3,331,0
SESSFXHJTRY9GF,,2024-08-19,Referral,Referral,,Mobile,4,201,0
SESS1CFPG42SYZ,C01291,2025-04-12,Email,Email,,Mobile,3,137,0
SESS4SJZ826W3U,,2024-12-19,Organic,SEO,CAM0061,Mobile,1,61,1
SESSSNSYP492IH,,2024-03-12,Social,Social,CAM0022,Desktop,11,288,0
SESSFI317GH3LL,,2024-12-17,Social,Social,CAM0072,Mobile,2,137,0
SESS0DTZQWLLA6,C00407,2024-02-21,Paid Search,CPC,,Mobile,1,271,1
SESSLX0FY50ETW,C01943,2024-08-09,Organic,SEO,CAM0071,Desktop,2,225,0
SESS8B9W8VFV50,C01353,2024-11-20,Organic,SEO,,Desktop,9,339,0
SESSC7Y14Q5VG1,,2025-04-04,Referral,Referral,,Mobile,10,115,0
SESSJPW7DARY88,C02762,2024-06-15,Organic,SEO,CAM0041,Mobile,7,163,0
SESSE94DC7OOSJ,C06211,2024-10-09,Email,Email,,Mobile,8,266,0
SESS5KKFOYCJ5W,C04381,2025-05-15,Organic,SEO,,Desktop,2,14,1
SESSC7WOI46XTV,,2025-01-01,Organic,SEO,CAM0011,Mobile,1,28,1
SESSJ4XBSBAZ93,,2024-02-05,Paid Search,CPC,,Mobile,5,189,0
SESS54CCQ6Z29C,C02079,2025-06-11,Direct,Direct,,Mobile,7,154,0
SESS3OC6RKESYN,,2024-09-11,Social,Social,,Tablet,5,210,0
SESS4DP4F6O6EC,,2024-07-18,Organic,SEO,CAM0056,Mobile,1,106,1
SESS5D51C89I73,C07089,2024-01-31,Display,Display,,Desktop,1,288,1
SESSXXY4PLYWY5,C06235,2025-07-31,Display,Display,CAM0055,Mobile,2,96,0
SESS3LYC9Y2ANQ,,2025-04-30,Organic,SEO,,Mobile,1,22,1
SESS8WTROZHF74,C01425,2024-09-15,Paid Search,CPC,CAM0006,Mobile,2,253,0
SESSJCIAIRZOCE,,2024-09-09,Organic,SEO,,Mobile,1,114,1
SESSWS58WYSQUF,C04602,2025-05-08,Display,Display,CAM0005,Desktop,8,66,0
SESSNDZ8UNHC78,C06144,2024-08-21,Organic,SEO,,Desktop,6,48,0
SESSVK8GTRCT7B,,2024-04-16,Email,Email,,Desktop,6,128,0
SESSHP8U7772GC,,2025-08-03,Paid Search,CPC,,Mobile,3,218,0
SESSQST6B3FA6J,,2024-12-01,Direct,Direct,,Desktop,5,416,0
SESST8OXQZ4HP1,C00867,2024-02-22,Email,Email,,Mobile,2,247,0
SESSJXC3GY45SH,C01918,2024-02-11,Social,Social,,Desktop,1,246,1
SESSZ529XU9U1L,C02860,2024-09-16,Organic,SEO,CAM0086,Mobile,1,301,1
SESS22UF34174R,,2025-01-03,Direct,Direct,,Mobile,1,261,1
SESS0Q5ZG9DROP,C06824,2024-07-28,Email,Email,CAM0043,Mobile,14,150,0
SESSS3DTMTO98M,C02943,2025-04-10,Organic,SEO,CAM0031,Mobile,4,378,0
SESS0XWGWTWQWU,,2024-02-11,Paid Search,CPC,,Mobile,8,264,0
SESSTX5F2D4Y0Y,C00902,2024-12-18,Display,Display,,Desktop,1,151,1
SESS5RDW8LJHUW,,2024-09-15,Social,Social,,Desktop,4,341,0
SESSRT4D0FJ962,,2024-12-02,Organic,SEO,,Desktop,2,175,0
SESSNOCN6DU3KO,C04786,2025-01-29,Referral,Referral,,Mobile,1,149,1
SESS64BLMV535Z,,2024-04-14,Paid Search,CPC,CAM0016,Mobile,1,221,1
SESSAXO8U9761M,C07336,2024-05-03,Referral,Referral,,Mobile,1,61,1
SESSFEFEM9H64D,,2024-04-08,Direct,Direct,,Mobile,4,5,1
SESSAQPF54MDM1,,2024-01-06,Direct,Direct,,Tablet,2,439,0
SESS7X3FB8PBB9,C04915,2024-09-23,Organic,SEO,,Desktop,3,273,0
SESSKP0PJEQEIW,C00326,2024-02-12,Paid Search,CPC,CAM0066,Desktop,13,290,0
SESS3Y8Y920KYC,C00338,2024-09-25,Referral,Referral,,Mobile,2,262,0
SESSTTEFK3MTCC,C06601,2025-07-04,Referral,Referral,,Desktop,1,242,1
SESSH1K8KOVE0G,,2024-07-13,Organic,SEO,CAM0041,Mobile,1,174,1
SESS3X319489CI,C02250,2024-11-19,Paid Search,CPC,CAM0096,Tablet,1,64,1
SESS2U8YF9FBPT,,2024-03-05,Paid Search,CPC,,Mobile,1,75,1
SESS88K2VKD3AB,C00180,2024-07-19,Paid Search,CPC,CAM0086,Mobile,1,60,1
SESSTSXQXMCQI9,C04730,2024-08-29,Paid Search,CPC,,Mobile,7,179,0
SESSWH5KZQYDY4,C07902,2024-01-07,Organic,SEO,CAM0066,Mobile,13,406,0
SESS3VV3BU4IWB,,2024-08-06,Email,Email,,Desktop,8,135,0
SESSHZFC0SRKJ8,,2024-01-03,Direct,Direct,,Desktop,1,256,1
SESSCHH4XP024V,C07674,2025-04-08,Paid Search,CPC,,Tablet,1,185,1
SESS93S9729ESI,C05729,2024-10-31,Affiliate,Affiliate,CAM0014,Desktop,1,197,1
SESS5YY0S7HMN7,,2024-11-09,Paid Search,CPC,CAM0011,Mobile,3,268,0
SESS3WVFUFTVL4,,2025-04-22,Organic,SEO,CAM0036,Mobile,1,14,1
SESSGL269DWU47,,2025-02-14,Paid Search,CPC,CAM0016,Desktop,11,61,0
SESS9AGYHD705M,C02191,2025-05-12,Organic,SEO,,Desktop,2,114,0
SESSOR2TH7EEQ3,,2025-06-17,Display,Display,CAM0095,Mobile,1,12,1
SESSQDQ3L8GJKB,,2024-12-22,Organic,SEO,,Mobile,4,234,0
SESS1REOKH0WDD,,2024-03-11,Organic,SEO,,Tablet,1,190,1
SESSPHOCERHXZ8,C04667,2024-01-13,Social,Social,,Mobile,1,196,1
SESSZ0C4CMD4NG,,2025-02-09,Organic,SEO,,Mobile,1,105,1
SESS51TKUBNV7C,,2025-05-31,Organic,SEO,,Tablet,5,123,0
SESS7V1GCB4IJI,,2024-01-22,Paid Search,CPC,,Mobile,1,128,1
SESSEEMYGQ41XW,,2024-11-04,Email,Email,,Tablet,3,147,0
SESSJT9ZZNVLW4,C03642,2024-10-21,Social,Social,,Mobile,1,179,1
SESSKXVO6MRI7R,C00922,2025-07-02,Direct,Direct,,Mobile,3,208,0
SESSI55YZVL8S4,C01350,2024-01-31,Organic,SEO,,Mobile,9,5,1
SESSX2NOLXDGEI,,2024-03-02,Email,Email,CAM0063,Mobile,3,126,0
SESSMU6I9FLCZ5,,2024-08-08,Paid Search,CPC,CAM0011,Mobile,13,200,0
SESSJ94A20BFOU,C05530,2024-12-24,Paid Search,CPC,,Desktop,9,143,0
SESSSX8BVQKYHE,C07590,2025-08-15,Social,Social,,Mobile,3,74,0
SESSGX3FIRK9M5,,2025-01-17,Paid Search,CPC,,Mobile,1,5,1
SESSLKT5PZ1B24,,2025-06-01,Organic,SEO,,Mobile,1,136,1
SESSC41ILYLPCR,,2024-12-02,Direct,Direct,,Desktop,1,137,1
SESSHBX4IKE95K,C00885,2024-06-10,Organic,SEO,,Tablet,1,313,1
SESSSKZ9835HEC,,2025-07-17,Social,Social,,Mobile,9,97,0
SESSQ54R0XZ3Z7,C04110,2024-06-06,Paid Search,CPC,,Desktop,1,279,1
SESS4DGO2MLV6Q,,2024-01-13,Paid Search,CPC,,Mobile,13,399,0
SESSP5ZPLS31B2,,2024-07-04,Organic,SEO,,Desktop,5,392,0
SESSX4VJDJIMMK,,2024-11-04,Organic,SEO,CAM0016,Mobile,2,348,0
SESSLODZ80HC0T,C02872,2024-05-27,Direct,Direct,,Mobile,4,385,0
SESS1XDZZQAWX1,C01845,2024-02-24,Direct,Direct,,Mobile,1,96,1
SESS1QMZZ1FLGH,C00336,2025-07-24,Paid Search,CPC,,Mobile,10,212,0
SESS5IKFOORL3N,,2025-05-24,Organic,SEO,,Mobile,9,436,0
SESS8AAULGCRAO,,2025-08-08,Organic,SEO,,Mobile,1,173,1
SESS3ZZOL1D5C4,C07138,2025-07-26,Social,Social,CAM0082,Mobile,1,92,1
SESSQCM50DCY6P,C00593,2024-02-14,Organic,SEO,CAM0081,Desktop,8,204,0
SESSVYS37XVL1C,C06343,2024-03-26,Paid Search,CPC,,Mobile,3,250,0
SESSRNJ04PDDI9,,2024-10-18,Paid Search,CPC,,Tablet,1,209,1
SESSHH5D12LDF7,,2024-09-20,Direct,Direct,,Mobile,3,229,0
SESSC0EJE28I47,,2024-09-24,Paid Search,CPC,,Desktop,6,5,1
SESSU08V443HAG,C07349,2024-08-12,Direct,Direct,,Desktop,7,186,0
SESSJ3JSJ7AI41,,2024-08-03,Email,Email,,Desktop,7,212,0
SESS5M7JPPR3HC,,2024-08-18,Organic,SEO,,Mobile,1,36,1
SESSCBRJZ92ZHK,,2024-06-25,Direct,Direct,,Mobile,5,271,0
SESS63M0BPXFH7,C07908,2025-07-16,Organic,SEO,,Desktop,1,319,1
SESSSFA93S323W,,2025-05-31,Organic,SEO,,Mobile,1,177,1
SESSP5P1R33H9T,C04097,2025-05-27,Organic,SEO,CAM0056,Mobile,4,75,0
SESS7A1R03EM58,,2024-04-13,Direct,Direct,,Mobile,1,293,1
SESSDQRDZCIUTC,,2024-04-10,Organic,SEO,CAM0086,Tablet,1,254,1
SESS23JYY8P976,,2024-10-31,Display,Display,,Mobile,5,282,0
SESS16G0DA2SI9,,2024-12-16,Paid Search,CPC,CAM0066,Mobile,1,314,1
SESSMRF4P7D296,,2025-03-26,Organic,SEO,CAM0046,Mobile,11,44,0
SESSNTTMLK6LF2,,2024-09-25,Social,Social,,Mobile,3,49,0
SESS3KK5UTZMTR,,2025-01-06,Organic,SEO,,Desktop,4,497,0
SESSPHNOKNB8FZ,,2024-02-07,Organic,SEO,,Mobile,8,39,0
SESSDYSIUQPMDO,,2024-03-03,Paid Search,CPC,CAM0046,Desktop,3,207,0
SESSJCZPUPXDAS,C06739,2025-05-19,Organic,SEO,CAM0036,Mobile,3,377,0
SESSVRT03AUCT6,C04152,2024-09-21,Organic,SEO,CAM0066,Desktop,1,166,1
SESS8FCNWFY7C9,C03748,2025-06-18,Social,Social,,Desktop,1,261,1
SESSAJF2DMYN4V,,2024-03-19,Paid Search,CPC,,Mobile,1,249,1
SESSQGXNJ0RDXN,C03580,2024-07-03,Paid Search,CPC,,Mobile,2,390,0
SESSYN0O1FHLQ3,C02753,2025-05-09,Direct,Direct,,Mobile,7,152,0
SESSILP1BUS19D,,2025-07-24,Social,Social,,Desktop,1,268,1
SESS1ZM5J5Y5RO,,2025-01-04,Direct,Direct,,Desktop,14,263,0
SESSWL3DS2DB0O,,2024-11-26,Organic,SEO,,Desktop,2,164,0
SESS998G05DDJZ,,2025-03-15,Organic,SEO,,Desktop,1,5,1
SESSYM8RHHIWFC,C05418,2024-08-25,Social,Social,,Mobile,3,5,1
SESSXLV0FHTAH2,,2024-10-18,Email,Email,,Desktop,8,229,0
SESSZIRWODI1ND,,2025-03-01,Direct,Direct,,Tablet,16,338,0
SESS3TNU6X9SK2,,2024-10-21,Direct,Direct,,Desktop,3,153,0
SESSR4EGX60QET,,2025-05-14,Paid Search,CPC,,Mobile,2,22,0
SESSUM4OKAGER5,C06729,2025-07-09,Paid Search,CPC,CAM0006,Tablet,2,211,0
SESSLO7GD77VN1,,2025-08-14,Direct,Direct,,Mobile,6,231,0
SESSMAA0LNW40D,C04155,2024-02-06,Paid Search,CPC,CAM0011,Tablet,3,110,0
SESSAQ6YREXR3K,,2025-06-09,Organic,SEO,CAM0071,Mobile,8,119,0
SESSWM9L1ICUI8,C07981,2025-01-31,Social,Social,,Mobile,1,115,1
SESSW8K7HDTHDW,C01368,2025-01-30,Paid Search,CPC,,Mobile,9,69,0
SESSOP6P86CBZ5,,2025-07-20,Organic,SEO,,Desktop,11,85,0
SESSVC46K9PK1U,C04460,2024-01-22,Paid Search,CPC,,Mobile,12,214,0
SESSK7YO849L2N,,2024-12-05,Organic,SEO,CAM0081,Mobile,2,129,0
SESSL3NRD7WN5H,,2025-05-09,Organic,SEO,CAM0036,Mobile,7,275,0
SESSCT7759YPME,,2025-02-06,Paid Search,CPC,CAM0091,Desktop,7,291,0
SESSRNEHRY6T1V,C01569,2024-07-21,Affiliate,Affiliate,,Mobile,1,104,1
SESSDO2AMCIJEU,,2024-12-11,Organic,SEO,CAM0076,Desktop,1,191,1
SESSBG7SFAARO8,,2024-01-15,Paid Search,CPC,,Mobile,1,126,1
SESSP5R0P8T4GF,,2024-01-30,Referral,Referral,,Mobile,1,265,1
SESSCG33DCBJOH,,2024-01-29,Affiliate,Affiliate,,Desktop,1,311,1
SESS6N132EUU75,,2024-06-08,Organic,SEO,CAM0006,Desktop,1,183,1
SESSUV0LPCN63T,C04020,2024-09-28,Direct,Direct,,Mobile,1,99,1
SESS4V4NPM8DJL,C07654,2025-02-23,Organic,SEO,,Tablet,1,168,1
SESSC7MRF7LTHB,C02750,2025-05-03,Organic,SEO,,Mobile,7,129,0
SESS9QIB0MC5UM,C06927,2024-06-24,Direct,Direct,,Mobile,8,60,0
SESS2MHR3928XE,C03054,2024-08-18,Paid Search,CPC,,Mobile,23,143,0
SESSGN30VPH5T5,C04149,2024-11-13,Organic,SEO,,Mobile,1,76,1
SESS3PPTGEBC4E,,2025-04-11,Direct,Direct,,Mobile,1,297,1
SESSZLJE0PPO45,C05135,2025-03-15,Organic,SEO,CAM0026,Mobile,2,414,0
SESSD4K3R5OJPM,,2024-02-25,Social,Social,,Mobile,5,234,0
SESS055OS4MUW9,,2024-11-26,Organic,SEO,CAM0001,Desktop,1,228,1
SESSFQ21PVU15R,C07497,2024-09-29,Organic,SEO,,Mobile,6,163,0
SESSTKOO944PXI,,2024-01-21,Organic,SEO,,Mobile,7,272,0
SESSZTT323BFCU,C01151,2024-06-13,Organic,SEO,,Mobile,11,101,0
SESSTKFF1QQT7V,,2025-05-06,Affiliate,Affiliate,CAM0099,Mobile,1,197,1
SESSK6PZ1OQ3O5,,2025-02-21,Paid Search,CPC,CAM0041,Mobile,2,122,0
SESSKA8KORN1R3,C07401,2025-08-02,Referral,Referral,,Desktop,3,111,0
SESSM4S5T4FE2W,C06887,2024-09-23,Direct,Direct,,Tablet,1,205,1
SESS1MJH9MPZJB,C06391,2024-12-03,Direct,Direct,,Mobile,6,437,0
SESSPV6DV3R3R1,,2024-07-06,Direct,Direct,,Mobile,10,184,0
SESSEW3SZ2WBBG,C07448,2025-04-19,Organic,SEO,CAM0081,Tablet,1,205,1
SESSSOJ15IYJE2,C00943,2024-07-26,Organic,SEO,,Desktop,6,84,0
SESS966UYZDT7L,,2024-03-14,Direct,Direct,,Tablet,1,95,1
SESSUXI8YQ0EJG,,2025-01-28,Social,Social,,Mobile,1,340,1
SESSMC2ZFBPAK0,,2025-05-04,Direct,Direct,,Mobile,1,325,1
SESS0BYZ9O8PD1,C05938,2025-07-25,Social,Social,,Mobile,10,5,1
SESSOC0WD1VPMS,C04495,2024-01-26,Direct,Direct,,Tablet,1,236,1
SESS9VMLWQQVYV,,2025-06-20,Social,Social,,Tablet,1,270,1
SESSNXPYUQTAG1,C03641,2025-05-29,Direct,Direct,,Desktop,1,121,1
SESSSAVGHHIRWV,,2024-09-13,Organic,SEO,CAM0086,Desktop,2,42,0
SESSUMNPXJADJ8,C02151,2024-10-06,Organic,SEO,CAM0071,Mobile,2,88,0
SESSBDA3YWJYJN,,2025-07-09,Organic,SEO,,Mobile,2,103,0
SESSK4CVW3Y50S,,2024-02-02,Organic,SEO,CAM0056,Mobile,6,278,0
SESSZY6T73XEG0,C07607,2024-10-20,Paid Search,CPC,,Desktop,7,519,0
SESSKNXHRA5LNX,,2024-11-03,Email,Email,,Mobile,8,86,0
SESS03DR196BSK,,2024-10-17,Organic,SEO,CAM0021,Mobile,5,101,0
SESSSU8GCK649B,C04746,2024-10-30,Paid Search,CPC,,Desktop,4,174,0
SESS7RJGHYZD0G,,2024-02-12,Direct,Direct,,Mobile,2,254,0
SESSFCE4K7YRZ7,,2025-07-09,Referral,Referral,,Desktop,1,5,1
SESSG7QTC4STNA,C00031,2025-04-24,Organic,SEO,CAM0056,Mobile,1,303,1
SESS94ZJJ6FZI9,C04721,2024-03-23,Paid Search,CPC,CAM0091,Desktop,1,298,1
SESSPBMIIIVTC5,C03303,2024-07-22,Organic,SEO,CAM0041,Mobile,1,78,1
SESSFM5YC6PJH1,,2024-05-17,Paid Search,CPC,CAM0041,Tablet,1,47,1
SESSSFBGMIA01W,,2024-03-23,Paid Search,CPC,,Mobile,7,443,0
SESSEBL4Z86VRF,,2024-05-30,Organic,SEO,CAM0061,Mobile,1,309,1
SESS35NWHJCYB4,,2024-11-14,Organic,SEO,,Mobile,1,170,1
SESSA76Z1FHCLH,C06504,2024-09-03,Social,Social,,Desktop,1,331,1
SESSQJ6I9D9IPU,,2024-02-06,Organic,SEO,CAM0081,Mobile,6,89,0
SESSKKTR8UZFU8,,2024-09-24,Organic,SEO,,Tablet,6,360,0
SESSWKQYB7XDNP,,2025-08-08,Paid Search,CPC,CAM0016,Mobile,1,122,1
SESSIMYP1YZQAG,,2024-04-24,Organic,SEO,,Mobile,1,294,1
SESSBU74EAUP9M,C06034,2024-03-21,Direct,Direct,,Mobile,2,143,0
SESSS2I7TV1R0G,C03248,2025-06-10,Social,Social,,Desktop,1,77,1
SESS4DD6MUVL3L,C00755,2024-12-01,Affiliate,Affiliate,CAM0044,Mobile,1,303,1
SESSVV7YV2Z3Y8,,2024-03-24,Paid Search,CPC,,Mobile,2,41,0
SESSDMDJG3N3Z1,,2024-06-02,Organic,SEO,CAM0041,Mobile,1,196,1
SESSYR10VE7UPN,,2024-09-09,Referral,Referral,,Desktop,5,357,0
SESSUHACDBDJ32,C02750,2025-05-16,Organic,SEO,CAM0056,Mobile,1,267,1
SESSK3AM741N7Q,C07599,2025-03-23,Organic,SEO,,Desktop,1,11,1
SESSOK1C9KZL56,C04206,2024-09-29,Social,Social,,Mobile,6,299,0
SESSBXTB112L3Y,,2025-05-21,Paid Search,CPC,,Tablet,1,280,1
SESS8FHAIY4AM4,C05802,2024-05-11,Direct,Direct,,Mobile,1,47,1
SESSJCQCMR8BJM,,2024-11-20,Organic,SEO,,Desktop,1,60,1
SESSLX8S5ILZ23,C01167,2024-12-16,Social,Social,CAM0057,Mobile,1,223,1
SESSUGD4KI5TK3,C07286,2024-03-23,Paid Search,CPC,CAM0011,Mobile,4,94,0
SESSC4V66L4OVG,,2024-05-05,Social,Social,CAM0037,Mobile,1,5,1
SESS8XEPSVWJOR,,2024-08-01,Email,Email,CAM0083,Mobile,14,78,0
SESS9WLZVPA60G,,2025-04-06,Paid Search,CPC,,Desktop,4,161,0
SESS7KNU4JLXJH,,2024-04-14,Direct,Direct,,Mobile,6,280,0
SESSTTEAYM4P4N,C07370,2025-01-05,Direct,Direct,,Tablet,5,213,0
SESSOHX73Z28SQ,,2024-03-03,Social,Social,,Mobile,1,5,1
SESSP1SNP1GY1A,,2025-04-13,Paid Search,CPC,,Mobile,6,146,0
SESSUHSQE59K10,,2024-01-26,Organic,SEO,,Mobile,1,204,1
SESSAJHX9KHON3,,2024-01-01,Organic,SEO,,Mobile,6,311,0
SESS2V3PURWUWI,,2024-04-03,Paid Search,CPC,,Desktop,1,111,1
SESS4DEYPIWZ8T,,2025-03-27,Organic,SEO,,Desktop,1,233,1
SESSMHG4KV4CNS,C04279,2024-01-12,Organic,SEO,,Desktop,3,228,0
SESSDVTRAO962V,,2024-10-24,Organic,SEO,,Mobile,4,97,0
SESSNUU9OMEKVA,C00828,2025-02-23,Organic,SEO,,Mobile,1,115,1
SESSJGQCT6VBA3,C04241,2025-08-01,Display,Display,CAM0065,Mobile,2,262,0
SESSFLX856UHW2,,2024-06-15,Organic,SEO,,Tablet,2,57,0
SESSXL0W1PMKZS,,2024-09-10,Organic,SEO,,Desktop,12,113,0
SESSGLDBVNW28W,,2025-07-24,Social,Social,,Mobile,3,321,0
SESS793D6HV7G5,C00269,2024-10-20,Social,Social,CAM0067,Mobile,1,218,1
SESS6Y3PHVB1XF,,2024-05-23,Referral,Referral,,Mobile,4,214,0
SESS1CQPSURGBC,C06809,2024-07-27,Social,Social,CAM0072,Mobile,4,5,1
SESSU925EGPKBD,,2024-08-13,Organic,SEO,CAM0021,Mobile,4,251,0
SESS6S1YG89TMC,,2025-04-02,Organic,SEO,CAM0061,Mobile,4,91,0
SESSMYAAWQ5EH3,C01501,2024-10-10,Referral,Referral,,Desktop,8,58,0
SESSD06PLG6YZ8,,2025-04-30,Organic,SEO,CAM0091,Mobile,1,237,1
SESSE6I677CNM5,,2024-04-20,Paid Search,CPC,,Mobile,6,160,0
SESS1T6MRF6CJI,,2024-12-15,Paid Search,CPC,,Mobile,6,186,0
SESSAECX3W8P83,,2024-11-28,Direct,Direct,,Desktop,5,97,0
SESSLQ0WHRBZM0,,2024-03-20,Display,Display,,Mobile,5,405,0
SESSUWYNWAI0EC,C02825,2025-01-20,Paid Search,CPC,,Desktop,3,272,0
SESS4EF53577JK,,2025-02-07,Direct,Direct,,Mobile,1,167,1
SESSVIQZ0QQHZR,,2024-11-23,Referral,Referral,,Tablet,4,447,0
SESSUAIGD1NUKI,,2024-10-20,Organic,SEO,,Mobile,2,167,0
SESSSXKK5VAZ50,,2025-05-08,Social,Social,CAM0002,Mobile,1,317,1
SESSZIQMWITRXA,,2024-07-02,Email,Email,,Mobile,1,217,1
SESSXO2ZBTWVFN,,2024-07-30,Direct,Direct,,Tablet,1,219,1
SESSTCYPKG5G4Z,,2024-09-07,Direct,Direct,,Mobile,13,179,0
SESSRCS90U24N3,,2024-06-15,Direct,Direct,,Mobile,11,153,0
SESSOWOVN0WK6W,,2025-06-26,Organic,SEO,,Mobile,1,192,1
SESSKN88WBRFOH,,2024-06-10,Email,Email,,Mobile,9,81,0
SESS8V8MFO0ICY,C00816,2024-09-29,Email,Email,,Desktop,1,129,1
SESSUZT5QXEVQO,,2025-06-19,Social,Social,,Mobile,1,266,1
SESSA840M3A3GT,C00504,2025-02-22,Organic,SEO,CAM0081,Desktop,1,276,1
SESSRSV8AZHBV8,,2025-02-10,Paid Search,CPC,,Mobile,13,274,0
SESSCCT7D22D7F,C05002,2025-01-26,Paid Search,CPC,CAM0066,Desktop,19,186,0
SESSQ41QGGOGR7,C04475,2025-03-13,Organic,SEO,,Tablet,11,308,0
SESSIK2YNE5R2D,,2024-03-27,Paid Search,CPC,,Mobile,8,149,0
SESS2ST2FY6Q8E,,2025-02-08,Social,Social,,Tablet,9,322,0
SESSG1FBIIT694,,2024-10-01,Direct,Direct,,Mobile,6,5,1
SESSOS1UMWG57C,,2025-02-18,Organic,SEO,,Mobile,2,192,0
SESSID39X0ABKO,,2025-07-15,Organic,SEO,CAM0026,Mobile,9,5,1
SESSQVL85UXT49,C02191,2024-11-22,Email,Email,,Tablet,1,284,1
SESSCX4ILXAWMG,,2024-04-21,Direct,Direct,,Mobile,3,124,0
