order_id,customer_id,order_date,channel,device,campaign_id,delivery_days,status,ship_state,ship_city
O017044,C07188,2024-04-14,Mobile App,Desktop,CAM0020,2,Cancelled,Bihar,Vadodara
O017045,C05125,2025-06-23,Website,Desktop,,5,Completed,Karnataka,Chennai
O017046,C01682,2024-10-05,Mobile App,Mobile,,4,Completed,Bihar,Lucknow
O017047,C05966,2024-01-12,Website,Mobile,,5,Completed,Karnataka,Surat
O017048,C05912,2024-11-02,Website,Mobile,CAM0052,2,Completed,Karnataka,Kochi
O017049,C00569,2024-12-29,Website,Mobile,,1,Completed,Telangana,Indore
O017050,C02490,2024-11-13,Website,Mobile,,5,Completed,Telangana,Surat
O017051,C07380,2025-06-21,Website,Mobile,,1,Completed,West Bengal,Ahmedabad
O017052,C03413,2024-08-01,Website,Desktop,,2,Completed,Kerala,Gurugram
O017053,C05159,2024-11-09,Mobile App,Mobile,CAM0053,2,Completed,Tamil Nadu,New Delhi
O017054,C03626,2025-03-30,Mobile App,Mobile,,5,Completed,West Bengal,Gurugram
O017055,C06080,2025-02-02,Website,Mobile,,4,Completed,Delhi,Coimbatore
O017056,C03790,2024-08-09,Mobile App,Tablet,,4,Completed,Odisha,Vadodara
O017057,C02129,2025-08-02,Marketplace,Mobile,,3,Completed,Rajasthan,Kolkata
O017058,C07001,2024-09-18,Mobile App,Mobile,,2,Completed,Punjab,Surat
O017059,C00467,2025-05-10,Mobile App,Mobile,CAM0083,3,Completed,Odisha,Mumbai
O017060,C05456,2024-05-09,Website,Mobile,,3,Completed,Rajasthan,Chandigarh
O017061,C00183,2024-06-07,Website,Desktop,,4,Completed,West Bengal,Chandigarh
O017062,C01297,2024-10-17,Marketplace,Desktop,,3,Completed,Rajasthan,Gurugram
O017063,C04771,2025-06-26,Website,Desktop,,3,Completed,Haryana,Hyderabad
O017064,C01243,2024-03-29,Mobile App,Desktop,,1,Completed,Bihar,Lucknow
O017065,C01316,2024-11-27,Website,Desktop,,4,Completed,Kerala,Indore
O017066,C06312,2025-05-20,Mobile App,Mobile,CAM0082,3,Completed,Tamil Nadu,Bengaluru
O017067,C03302,2024-05-09,Marketplace,Mobile,CAM0022,2,Cancelled,Bihar,Jaipur
O017068,C03286,2024-07-25,Mobile App,Mobile,CAM0033,4,Completed,Maharashtra,Kochi
O017069,C06663,2024-12-25,Website,Mobile,CAM0056,5,Completed,Rajasthan,Surat
O017070,C03451,2024-02-28,Website,Mobile,,4,Completed,Madhya Pradesh,Pune
O017071,C07268,2024-04-05,Mobile App,Mobile,CAM0016,3,Completed,Karnataka,Chandigarh
O017072,C00118,2024-09-02,Website,Desktop,,5,Completed,Odisha,Gurugram
O017073,C02481,2025-04-03,Website,Mobile,,3,Completed,Punjab,Coimbatore
O017074,C05890,2024-05-24,Website,Mobile,CAM0022,4,Completed,Maharashtra,New Delhi
O017075,C01362,2024-11-05,Mobile App,Mobile,CAM0053,3,Completed,Tamil Nadu,Lucknow
O017076,C07907,2025-06-17,Mobile App,Desktop,,2,Completed,Gujarat,Mumbai
O017077,C03443,2025-01-15,Mobile App,Mobile,,4,Completed,Punjab,Pune
O017078,C00888,2024-12-18,Website,Mobile,,4,Completed,Rajasthan,Coimbatore
O017079,C07231,2024-10-11,Website,Desktop,,5,Completed,Delhi,Patna
O017080,C03309,2025-05-16,Mobile App,Mobile,CAM0081,3,Completed,Delhi,Kochi
O017081,C05966,2024-09-14,Website,Desktop,,3,Shipped,Karnataka,Vadodara
O017082,C01248,2024-02-21,Mobile App,Mobile,CAM0006,4,Completed,West Bengal,Mysuru
O017083,C00456,2025-07-03,Mobile App,Mobile,,3,Completed,Karnataka,New Delhi
O017084,C02017,2024-08-03,Website,Desktop,,3,Completed,Madhya Pradesh,Hyderabad
O017085,C06558,2025-03-21,Mobile App,Mobile,CAM0074,2,Completed,Tamil Nadu,Bhubaneswar
O017086,C02284,2024-08-10,Website,Mobile,,3,Completed,Maharashtra,Patna
O017087,C04880,2024-04-14,Mobile App,Mobile,CAM0017,2,Shipped,West Bengal,Ahmedabad
O017088,C02678,2025-06-05,Mobile App,Mobile,,3,Completed,Delhi,Vadodara
O017089,C02304,2025-01-17,Website,Desktop,,3,Completed,Kerala,Jaipur
O017090,C02969,2024-04-23,Mobile App,Mobile,,6,Completed,Gujarat,Ahmedabad
O017091,C04970,2024-03-09,Website,Desktop,CAM0011,4,Completed,Odisha,Patna
O017092,C07263,2024-12-30,Website,Desktop,CAM0057,3,Completed,Karnataka,Chennai
O017093,C02487,2024-02-13,Mobile App,Mobile,CAM0009,2,Completed,Rajasthan,Bhubaneswar
O017094,C01414,2024-07-29,Website,Mobile,CAM0031,4,Shipped,Tamil Nadu,Patna
O017095,C02538,2024-10-02,Mobile App,Mobile,CAM0047,4,Completed,Gujarat,Kochi
O017096,C03366,2024-04-16,Mobile App,Desktop,CAM0017,6,Shipped,Uttar Pradesh,Chennai
O017097,C01085,2025-04-23,Mobile App,Mobile,,4,Completed,Bihar,Kolkata
O017098,C00596,2024-07-23,Website,Desktop,CAM0033,3,Completed,Tamil Nadu,Patna
O017099,C06926,2024-04-28,Mobile App,Mobile,CAM0017,5,Completed,Maharashtra,Kolkata
O017100,C04600,2025-04-30,Website,Desktop,CAM0076,5,Completed,Gujarat,Lucknow
O017101,C06915,2024-04-18,Website,Mobile,,5,Completed,Tamil Nadu,Bhubaneswar
O017102,C02198,2025-03-29,Mobile App,Desktop,,3,Shipped,Odisha,Bengaluru
O017103,C00462,2024-08-26,Website,Mobile,,3,Completed,Maharashtra,Coimbatore
O017104,C06734,2024-01-08,Mobile App,Mobile,CAM0001,4,Completed,Tamil Nadu,Kolkata
O017105,C01601,2025-05-26,Marketplace,Desktop,,2,Completed,Delhi,Hyderabad
O017106,C03759,2024-02-12,Marketplace,Desktop,,3,Completed,Kerala,Mumbai
O017107,C01506,2025-01-28,Mobile App,Mobile,,3,Shipped,Karnataka,Ahmedabad
O017108,C05932,2024-05-11,Mobile App,Mobile,CAM0022,5,Completed,Gujarat,Jaipur
O017109,C04531,2025-01-28,Mobile App,Mobile,,4,Completed,Karnataka,Lucknow
O017110,C00143,2025-07-11,Website,Desktop,,5,Completed,Bihar,Chandigarh
O017111,C07008,2024-07-16,Website,Mobile,,4,Returned,Rajasthan,Indore
O017112,C01502,2025-04-08,Mobile App,Mobile,CAM0078,3,Completed,Karnataka,Bhubaneswar
O017113,C01874,2024-04-30,Marketplace,Mobile,,3,Completed,Maharashtra,Coimbatore
O017114,C06401,2024-10-26,Website,Mobile,,3,Completed,Odisha,Gurugram
O017115,C04176,2024-08-07,Mobile App,Mobile,,4,Completed,Delhi,Jaipur
O017116,C02797,2024-04-03,Mobile App,Desktop,CAM0016,4,Completed,Maharashtra,Chennai
O017117,C05600,2024-10-18,Mobile App,Mobile,,5,Completed,Gujarat,Chandigarh
O017118,C00315,2024-06-01,Website,Mobile,CAM0023,5,Completed,Telangana,Mysuru
O017119,C03823,2025-06-08,Website,Desktop,CAM0086,3,Completed,Delhi,Kochi
O017120,C00903,2025-02-25,Mobile App,Mobile,,2,Completed,Bihar,Patna
O017121,C03467,2024-06-06,Mobile App,Mobile,,1,Completed,Tamil Nadu,Coimbatore
O017122,C06756,2024-09-26,Mobile App,Desktop,,2,Completed,Odisha,Bhubaneswar
O017123,C04928,2025-08-02,Website,Tablet,,4,Completed,Gujarat,Kolkata
O017124,C02281,2024-09-13,Website,Mobile,,3,Completed,Kerala,New Delhi
O017125,C05079,2025-05-29,Marketplace,Mobile,CAM0082,3,Completed,Punjab,Mysuru
O017126,C02912,2024-08-24,Mobile App,Desktop,,6,Completed,Telangana,Coimbatore
O017127,C07591,2025-03-20,Mobile App,Mobile,,5,Completed,Odisha,Jaipur
O017128,C05570,2024-06-19,Website,Mobile,,3,Shipped,Delhi,Chandigarh
O017129,C00677,2024-09-26,Website,Desktop,,5,Completed,Telangana,Surat
O017130,C07769,2024-03-07,Website,Mobile,,4,Completed,Tamil Nadu,New Delhi
O017131,C03349,2024-01-08,Mobile App,Desktop,,3,Completed,Gujarat,Hyderabad
O017132,C06518,2025-07-09,Website,Mobile,,5,Completed,Bihar,Surat
O017133,C02594,2025-03-23,Marketplace,Desktop,,4,Shipped,West Bengal,Lucknow
O017134,C01137,2024-05-14,Mobile App,Mobile,CAM0021,4,Completed,Gujarat,Mysuru
O017135,C04592,2024-01-25,Mobile App,Mobile,,2,Returned,Rajasthan,Chennai
O017136,C02660,2025-04-09,Mobile App,Desktop,,3,Cancelled,West Bengal,Chandigarh
O017137,C03143,2025-01-08,Mobile App,Desktop,CAM0065,3,Completed,Delhi,Vadodara
O017138,C03730,2024-07-14,Mobile App,Desktop,,5,Completed,Delhi,Mumbai
O017139,C06270,2025-02-05,Mobile App,Mobile,,5,Completed,Delhi,Hyderabad
O017140,C00127,2024-05-01,Website,Mobile,CAM0017,4,Completed,Tamil Nadu,New Delhi
O017141,C02615,2025-07-12,Mobile App,Mobile,CAM0091,2,Completed,West Bengal,Coimbatore
O017142,C03083,2024-07-27,Website,Desktop,,2,Completed,Haryana,Mysuru
O017143,C02881,2024-10-27,Mobile App,Mobile,,2,Completed,Karnataka,Bhubaneswar
O017144,C02131,2025-05-29,Website,Mobile,,3,Completed,Karnataka,New Delhi
O017145,C03984,2025-06-17,Website,Mobile,CAM0087,3,Completed,Uttar Pradesh,Hyderabad
O017146,C06675,2024-02-08,Website,Tablet,,3,Completed,Bihar,Chennai
O017147,C05541,2024-07-24,Mobile App,Mobile,,2,Completed,Bihar,Kochi
O017148,C06359,2025-08-05,Website,Mobile,CAM0100,1,Completed,Gujarat,Pune
O017149,C00164,2025-02-15,Website,Mobile,CAM0070,3,Completed,Telangana,Chennai
O017150,C05298,2024-11-28,Marketplace,Mobile,,4,Completed,Odisha,Hyderabad
O017151,C03846,2024-07-26,Marketplace,Mobile,,4,Completed,Punjab,Gurugram
O017152,C06318,2025-02-08,Mobile App,Mobile,,2,Completed,Maharashtra,Ahmedabad
O017153,C04383,2025-01-22,Website,Mobile,,3,Completed,Maharashtra,Coimbatore
O017154,C06457,2025-05-01,Website,Desktop,CAM0084,1,Completed,Uttar Pradesh,Kolkata
O017155,C03346,2025-01-16,Website,Desktop,CAM0061,1,Completed,Odisha,Kolkata
O017156,C05202,2024-09-27,Website,Mobile,,4,Completed,Telangana,Bengaluru
O017157,C03382,2025-03-12,Website,Mobile,,5,Completed,Bihar,Chennai
O017158,C07852,2025-03-05,Website,Mobile,CAM0071,5,Completed,Rajasthan,Surat
O017159,C02199,2024-12-10,Mobile App,Mobile,CAM0056,3,Shipped,Haryana,Chennai
O017160,C06078,2024-05-28,Website,Mobile,CAM0023,2,Shipped,Madhya Pradesh,Indore
O017161,C03565,2025-01-26,Mobile App,Mobile,CAM0061,6,Completed,Telangana,Kochi
O017162,C03663,2024-07-05,Mobile App,Mobile,,1,Completed,Kerala,Gurugram
O017163,C00773,2024-01-20,Website,Mobile,,3,Completed,Odisha,Pune
O017164,C02712,2024-12-03,Website,Mobile,CAM0060,2,Completed,Odisha,Patna
O017165,C06092,2025-01-07,Website,Tablet,,2,Completed,Haryana,Chandigarh
O017166,C02099,2024-03-07,Mobile App,Mobile,CAM0012,3,Completed,Odisha,Surat
O017167,C01427,2025-03-14,Website,Mobile,,4,Completed,Punjab,Chandigarh
O017168,C03178,2024-03-02,Website,Mobile,,4,Completed,Tamil Nadu,Gurugram
O017169,C01484,2025-04-30,Website,Mobile,,2,Completed,Delhi,Patna
O017170,C02797,2025-07-21,Website,Mobile,,4,Completed,Rajasthan,New Delhi
O017171,C00756,2024-03-25,Website,Desktop,,4,Completed,Maharashtra,Pune
O017172,C06776,2025-02-09,Mobile App,Mobile,CAM0070,5,Completed,Maharashtra,Hyderabad
O017173,C02224,2025-01-29,Mobile App,Mobile,CAM0061,3,Completed,Karnataka,Jaipur
O017174,C05264,2025-06-07,Marketplace,Mobile,CAM0090,2,Shipped,Telangana,Gurugram
O017175,C02342,2024-06-24,Website,Mobile,CAM0026,3,Completed,Haryana,Pune
O017176,C01942,2024-12-24,Website,Desktop,CAM0059,4,Completed,Haryana,Lucknow
O017177,C00352,2025-06-22,Mobile App,Tablet,CAM0086,2,Completed,Maharashtra,Bhubaneswar
O017178,C06333,2024-10-17,Marketplace,Mobile,,5,Completed,Gujarat,Chandigarh
O017179,C07269,2024-05-09,Website,Mobile,,2,Completed,Gujarat,Vadodara
O017180,C02708,2025-04-23,Mobile App,Desktop,CAM0079,4,Cancelled,Haryana,Ahmedabad
O017181,C04505,2025-06-15,Mobile App,Mobile,CAM0089,5,Completed,Delhi,Bengaluru
O017182,C02338,2024-09-20,Website,Mobile,,4,Completed,Karnataka,Hyderabad
O017183,C01535,2025-05-17,Mobile App,Mobile,,2,Completed,Tamil Nadu,Indore
O017184,C05152,2024-06-08,Marketplace,Desktop,,3,Completed,Tamil Nadu,Hyderabad
O017185,C04533,2025-06-21,Website,Desktop,,6,Completed,Delhi,Bhubaneswar
O017186,C01448,2024-03-21,Mobile App,Mobile,,3,Completed,Maharashtra,Chandigarh
O017187,C02490,2025-02-16,Mobile App,Mobile,,4,Completed,West Bengal,Indore
O017188,C03487,2025-04-19,Website,Mobile,CAM0080,4,Completed,Delhi,Kolkata
O017189,C07161,2024-01-18,Website,Mobile,,5,Completed,Kerala,Kolkata
O017190,C06219,2024-03-09,Website,Desktop,CAM0014,2,Completed,Haryana,Gurugram
O017191,C03206,2024-05-09,Website,Desktop,CAM0025,3,Completed,Odisha,Chennai
O017192,C05094,2024-11-05,Website,Mobile,,5,Completed,Punjab,Vadodara
O017193,C05870,2025-05-01,Mobile App,Mobile,CAM0076,3,Returned,Madhya Pradesh,Vadodara
O017194,C00829,2024-01-15,Mobile App,Desktop,,2,Completed,Rajasthan,Ahmedabad
O017195,C00689,2025-05-10,Website,Desktop,,5,Completed,Odisha,Chennai
O017196,C06816,2024-07-04,Website,Desktop,CAM0035,2,Completed,Maharashtra,Chennai
O017197,C04552,2025-02-20,Mobile App,Mobile,CAM0066,2,Completed,Gujarat,Hyderabad
O017198,C04112,2025-03-07,Website,Tablet,,4,Completed,Madhya Pradesh,Ahmedabad
O017199,C07531,2024-03-06,Website,Mobile,,4,Completed,Rajasthan,Bengaluru
O017200,C05224,2024-03-21,Website,Desktop,CAM0013,5,Completed,Bihar,Vadodara
O017201,C06327,2024-02-05,Website,Mobile,,4,Completed,Odisha,Surat
O017202,C06551,2024-01-17,Mobile App,Desktop,CAM0005,3,Shipped,Delhi,Mumbai
O017203,C01909,2025-05-28,Website,Tablet,,4,Completed,West Bengal,Pune
O017204,C05241,2024-02-02,Mobile App,Mobile,CAM0010,3,Completed,West Bengal,Lucknow
O017205,C02737,2024-12-14,Mobile App,Desktop,CAM0059,3,Completed,Tamil Nadu,Mumbai
O017206,C04890,2025-01-14,Website,Mobile,,5,Completed,Kerala,New Delhi
O017207,C00889,2025-05-22,Mobile App,Mobile,,3,Completed,Haryana,Chennai
O017208,C07270,2024-09-23,Website,Mobile,,3,Completed,Rajasthan,Jaipur
O017209,C06046,2025-05-31,Website,Desktop,,5,Shipped,Maharashtra,Mumbai
O017210,C01053,2025-04-29,Website,Mobile,CAM0076,5,Completed,Maharashtra,Mumbai
O017211,C06179,2024-12-12,Marketplace,Mobile,CAM0060,5,Completed,Madhya Pradesh,New Delhi
O017212,C03375,2025-03-18,Website,Desktop,,2,Completed,Karnataka,Lucknow
O017213,C06820,2025-01-12,Website,Mobile,,4,Completed,West Bengal,Mumbai
O017214,C06630,2025-07-26,Website,Desktop,,4,Shipped,Karnataka,Kochi
O017215,C05457,2024-12-23,Website,Mobile,,6,Completed,Tamil Nadu,Mumbai
O017216,C04736,2025-06-21,Website,Mobile,,4,Completed,Telangana,Surat
O017217,C01713,2024-07-28,Mobile App,Mobile,CAM0031,4,Completed,Gujarat,Chandigarh
O017218,C03330,2024-02-11,Mobile App,Mobile,,4,Completed,Odisha,Patna
O017219,C07231,2024-01-13,Website,Desktop,,2,Completed,Uttar Pradesh,Chandigarh
O017220,C07393,2025-05-03,Mobile App,Desktop,,3,Completed,Haryana,Gurugram
O017221,C02166,2024-07-05,Mobile App,Mobile,,6,Completed,Maharashtra,Bengaluru
O017222,C00676,2024-03-03,Website,Mobile,,3,Completed,Delhi,Coimbatore
O017223,C06608,2024-12-01,Mobile App,Mobile,,4,Completed,Bihar,Vadodara
O017224,C00429,2025-07-08,Mobile App,Mobile,,3,Completed,Gujarat,Kolkata
O017225,C05102,2024-03-15,Mobile App,Mobile,,2,Completed,Rajasthan,Ahmedabad
O017226,C03305,2024-05-28,Mobile App,Desktop,,3,Completed,Tamil Nadu,Bhubaneswar
O017227,C01474,2024-07-25,Mobile App,Mobile,CAM0031,5,Completed,Punjab,Mysuru
O017228,C00552,2024-08-28,Website,Mobile,,2,Completed,Delhi,Surat
O017229,C02698,2025-07-28,Website,Desktop,CAM0095,2,Completed,Odisha,Ahmedabad
O017230,C06795,2024-08-22,Marketplace,Mobile,,2,Completed,Haryana,Vadodara
O017231,C03009,2024-05-04,Mobile App,Tablet,,4,Completed,Karnataka,Ahmedabad
O017232,C07351,2024-09-13,Mobile App,Tablet,,6,Shipped,Gujarat,Kolkata
O017233,C04722,2024-04-01,Website,Mobile,,3,Completed,Tamil Nadu,Indore
O017234,C02904,2024-07-25,Mobile App,Desktop,,3,Completed,Telangana,Mysuru
O017235,C01065,2025-02-20,Website,Desktop,CAM0069,1,Completed,Uttar Pradesh,Coimbatore
O017236,C04419,2024-10-14,Marketplace,Tablet,,3,Completed,Bihar,Bengaluru
O017237,C00504,2024-08-02,Website,Mobile,,5,Completed,Rajasthan,Patna
O017238,C00615,2025-05-26,Mobile App,Desktop,,2,Shipped,Madhya Pradesh,Patna
O017239,C05217,2025-07-26,Mobile App,Mobile,CAM0095,3,Completed,Gujarat,Bhubaneswar
O017240,C00858,2025-01-02,Marketplace,Mobile,CAM0065,5,Shipped,Rajasthan,Chandigarh
O017241,C01881,2025-02-04,Mobile App,Mobile,,5,Completed,Gujarat,Indore
O017242,C06591,2024-07-19,Website,Mobile,CAM0031,5,Shipped,Delhi,Surat
O017243,C00702,2025-08-03,Website,Mobile,,4,Completed,Gujarat,Vadodara
O017244,C03585,2024-10-11,Website,Mobile,CAM0046,2,Completed,Tamil Nadu,Coimbatore
O017245,C01213,2024-03-03,Website,Mobile,CAM0006,4,Completed,Madhya Pradesh,New Delhi
O017246,C02926,2024-12-26,Mobile App,Desktop,CAM0058,3,Completed,Telangana,Patna
O017247,C04761,2024-07-05,Mobile App,Desktop,,1,Completed,Delhi,Chennai
O017248,C07520,2025-04-27,Marketplace,Tablet,CAM0076,3,Completed,Tamil Nadu,Indore
O017249,C07529,2025-01-05,Website,Mobile,,2,Completed,Gujarat,Jaipur
O017250,C03820,2024-01-21,Website,Mobile,CAM0005,4,Shipped,Telangana,Bhubaneswar
O017251,C07735,2024-11-03,Mobile App,Desktop,,6,Completed,Telangana,Surat
O017252,C07958,2024-02-15,Website,Mobile,,4,Completed,Haryana,Chennai
O017253,C05698,2024-07-12,Mobile App,Mobile,,4,Completed,Maharashtra,Chandigarh
O017254,C07213,2024-02-26,Mobile App,Mobile,,4,Completed,Karnataka,Mysuru
O017255,C00935,2025-07-07,Mobile App,Mobile,CAM0092,3,Shipped,Telangana,Bhubaneswar
O017256,C06568,2025-04-01,Website,Tablet,CAM0078,2,Shipped,Uttar Pradesh,New Delhi
O017257,C06403,2024-11-28,Mobile App,Mobile,,4,Cancelled,Uttar Pradesh,Ahmedabad
O017258,C03470,2024-01-16,Marketplace,Mobile,,3,Completed,Tamil Nadu,Ahmedabad
O017259,C03339,2025-05-27,Mobile App,Tablet,,4,Completed,Delhi,Lucknow
O017260,C07639,2024-05-29,Mobile App,Mobile,,2,Completed,Kerala,Lucknow
O017261,C04132,2024-07-31,Website,Mobile,,4,Completed,Kerala,Surat
O017262,C05829,2025-01-25,Mobile App,Mobile,,3,Completed,Punjab,Indore
O017263,C04233,2024-10-07,Website,Mobile,,2,Completed,Telangana,Bhubaneswar
O017264,C05189,2025-06-22,Website,Tablet,,5,Completed,Punjab,Indore
O017265,C07984,2024-12-07,Website,Mobile,,5,Completed,Uttar Pradesh,Indore
O017266,C03405,2024-12-02,Website,Mobile,,3,Completed,Uttar Pradesh,Gurugram
O017267,C00935,2024-03-15,Mobile App,Mobile,CAM0015,5,Completed,Punjab,Chandigarh
O017268,C01838,2024-04-02,Website,Desktop,CAM0019,2,Completed,Punjab,Vadodara
O017269,C00607,2025-06-29,Mobile App,Mobile,,4,Completed,Punjab,Indore
O017270,C05450,2024-04-24,Website,Mobile,CAM0018,2,Completed,Telangana,Kochi
O017271,C02337,2025-02-24,Mobile App,Mobile,,2,Shipped,Maharashtra,Lucknow
O017272,C04750,2024-04-22,Mobile App,Mobile,,4,Cancelled,Tamil Nadu,New Delhi
O017273,C05845,2025-01-02,Mobile App,Mobile,,3,Completed,Kerala,Gurugram
O017274,C07231,2024-02-29,Website,Desktop,,2,Completed,Rajasthan,Hyderabad
O017275,C03647,2024-10-08,Mobile App,Tablet,,1,Completed,Madhya Pradesh,Surat
O017276,C02231,2024-08-24,Website,Tablet,,3,Cancelled,Maharashtra,Lucknow
O017277,C07049,2024-02-14,Mobile App,Mobile,,2,Completed,Tamil Nadu,Chandigarh
O017278,C06035,2024-07-15,Website,Mobile,,3,Shipped,Haryana,Mumbai
O017279,C05536,2025-05-13,Mobile App,Desktop,,1,Completed,Rajasthan,Chennai
O017280,C02256,2025-08-05,Website,Mobile,CAM0100,2,Completed,Delhi,Kolkata
O017281,C07422,2025-03-24,Mobile App,Mobile,,4,Completed,Punjab,Surat
O017282,C05595,2024-07-13,Mobile App,Desktop,,5,Completed,Maharashtra,Lucknow
O017283,C02822,2024-07-13,Website,Mobile,CAM0031,3,Completed,Delhi,Coimbatore
O017284,C00764,2025-07-28,Website,Desktop,,4,Completed,Tamil Nadu,Bhubaneswar
O017285,C02478,2025-08-04,Mobile App,Tablet,,6,Completed,West Bengal,Indore
O017286,C02929,2024-11-05,Mobile App,Tablet,,2,Completed,Kerala,Chandigarh
O017287,C06305,2025-08-13,Mobile App,Desktop,,4,Completed,Maharashtra,Hyderabad
O017288,C03730,2025-07-01,Website,Desktop,,1,Completed,Delhi,Vadodara
O017289,C05636,2025-01-23,Website,Desktop,CAM0062,4,Shipped,Gujarat,Kochi
O017290,C06045,2025-03-10,Website,Mobile,,3,Completed,Telangana,Gurugram
O017291,C03163,2025-05-10,Mobile App,Mobile,,2,Completed,Haryana,Hyderabad
O017292,C01595,2024-07-19,Website,Mobile,,3,Completed,Odisha,Kochi
O017293,C06114,2025-06-17,Website,Mobile,,4,Completed,Haryana,Surat
O017294,C06696,2024-10-23,Website,Mobile,CAM0050,5,Completed,Punjab,New Delhi
O017295,C07537,2025-05-08,Website,Mobile,,1,Completed,Bihar,Kolkata
O017296,C05373,2024-11-26,Website,Desktop,,2,Completed,Rajasthan,Ahmedabad
O017297,C06601,2024-09-17,Mobile App,Mobile,,3,Completed,Bihar,Bengaluru
O017298,C00495,2024-02-24,Mobile App,Desktop,,2,Completed,Bihar,Patna
O017299,C05961,2024-10-08,Mobile App,Mobile,,2,Shipped,Punjab,Bhubaneswar
O017300,C05957,2025-03-17,Website,Tablet,,3,Completed,Rajasthan,Kolkata
O017301,C01375,2024-09-15,Website,Mobile,,3,Completed,Karnataka,Vadodara
O017302,C07902,2025-07-15,Mobile App,Desktop,,3,Completed,Kerala,Bhubaneswar
O017303,C03315,2024-05-25,Website,Mobile,,3,Completed,Uttar Pradesh,Bengaluru
O017304,C02830,2025-01-25,Mobile App,Mobile,CAM0061,3,Completed,Delhi,Vadodara
O017305,C06187,2025-01-07,Website,Mobile,,4,Shipped,Madhya Pradesh,Kolkata
O017306,C03722,2024-02-14,Website,Mobile,,4,Completed,Telangana,Chandigarh
O017307,C00945,2025-01-31,Marketplace,Mobile,,5,Completed,Uttar Pradesh,Chandigarh
O017308,C07051,2024-09-18,Website,Mobile,,3,Cancelled,Tamil Nadu,Mumbai
O017309,C03314,2025-04-23,Website,Desktop,CAM0079,6,Completed,Haryana,Pune
O017310,C05128,2025-07-18,Website,Desktop,,2,Completed,Gujarat,Kolkata
O017311,C04570,2025-04-29,Website,Mobile,CAM0076,5,Completed,Madhya Pradesh,New Delhi
O017312,C04271,2025-05-30,Website,Mobile,,4,Completed,Bihar,Vadodara
O017313,C03077,2025-07-25,Mobile App,Desktop,,2,Completed,Maharashtra,Surat
O017314,C01184,2025-08-06,Marketplace,Mobile,,3,Completed,Delhi,Coimbatore
O017315,C02586,2025-04-30,Mobile App,Desktop,,5,Completed,Odisha,Ahmedabad
O017316,C00917,2025-08-09,Mobile App,Desktop,,6,Completed,Uttar Pradesh,Surat
O017317,C00284,2025-04-10,Website,Desktop,,1,Completed,Bihar,Chennai
O017318,C05119,2025-04-10,Website,Tablet,,5,Returned,Uttar Pradesh,Kolkata
O017319,C04820,2024-01-22,Mobile App,Mobile,CAM0001,4,Completed,Odisha,Kochi
O017320,C02185,2025-01-30,Website,Desktop,,3,Completed,Karnataka,Bhubaneswar
O017321,C07586,2024-07-27,Website,Mobile,,3,Shipped,Delhi,Vadodara
O017322,C00490,2025-07-16,Mobile App,Desktop,CAM0092,6,Completed,Uttar Pradesh,Indore
O017323,C04838,2024-05-24,Mobile App,Desktop,CAM0022,3,Completed,Uttar Pradesh,Kochi
O017324,C05999,2025-02-23,Mobile App,Mobile,CAM0067,4,Completed,Gujarat,Bengaluru
O017325,C04443,2024-12-14,Website,Desktop,CAM0057,5,Completed,Gujarat,Mumbai
O017326,C07313,2024-10-31,Marketplace,Mobile,CAM0049,2,Completed,West Bengal,Mysuru
O017327,C03597,2024-02-13,Mobile App,Tablet,,2,Shipped,Maharashtra,Gurugram
O017328,C07854,2024-04-16,Website,Mobile,,5,Completed,Maharashtra,Chennai
O017329,C04672,2024-05-29,Website,Mobile,CAM0023,3,Completed,Telangana,Patna
O017330,C06280,2024-09-20,Website,Desktop,,8,Completed,Tamil Nadu,Bhubaneswar
O017331,C00762,2024-04-19,Mobile App,Mobile,,3,Completed,Uttar Pradesh,Kochi
